dataset,pair,model,metric,segment_id,score
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,724,61.43672282277145
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,725,79.51329719074995
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,726,62.968410267577624
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,727,62.0216461484562
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,728,63.78586551818371
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,729,56.34128736428434
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,730,77.32433728266292
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,731,70.41670702579785
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,732,66.88881973130711
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,733,64.12751671660804
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,734,65.79255560600915
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,735,55.94724310923205
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,736,67.91142511447045
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,737,63.42021207198118
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,738,61.04379162393643
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,739,63.83346499216361
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,740,73.79037550499571
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,741,58.56084967364759
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,742,62.06332755104077
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,743,58.152464831186414
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,744,59.105184207948305
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,745,65.0172864802794
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,746,69.65480724836478
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,747,62.234126190939065
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,748,76.49944349693146
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,749,71.92719315052078
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,750,58.1966591219642
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,751,75.35631664747501
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,752,77.32792973209467
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,753,73.69228213437309
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,754,65.0072714485994
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,755,52.376280955740576
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,756,64.17949555545471
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,757,54.95410750225586
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,758,54.496100642790026
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,759,58.413225837452075
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,760,79.13792183744656
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,761,66.22289119818988
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,762,76.70844983613098
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,763,68.1645908121017
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,764,81.1902510320189
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,765,77.64693677353482
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,766,56.46970673418522
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,767,65.53804180743715
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,768,65.62416945913289
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,769,82.69082443190115
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,770,71.82363038071891
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,771,49.70403809444072
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,772,72.56623645866745
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,773,48.982359076283224
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,774,63.61156909115376
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,775,70.89753387188345
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,776,51.799154055860306
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,777,70.6351934157616
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,778,73.25182999044289
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,779,76.04743012947084
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,780,72.4785555841914
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,781,92.70548514934993
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,782,48.16534135513395
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,783,65.47905608404359
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,784,67.47421803214506
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,785,58.065831787315915
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,786,57.42236291337066
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,787,57.64766977836585
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,788,56.64551371520366
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,789,60.187175392670355
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,790,69.42660579538547
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,791,58.36801254190036
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,792,4.412045281098957
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,793,55.63024668839965
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,794,59.1847735956028
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,795,48.324560260319664
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,796,59.75885085728384
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,797,62.50588099452602
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,798,53.150786900079595
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,799,62.88703619281642
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,800,60.70606371733428
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,801,61.11781406256511
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,802,57.00535418172602
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,803,48.98486209118045
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,804,60.43327822446864
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,805,56.422793083232705
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,806,51.916903065886174
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,807,100.0
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,808,39.41390965060873
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,809,67.86736153496116
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,810,64.28344031623934
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,811,68.16278961602919
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,812,54.137851279556
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,813,59.655324463538896
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,814,63.36112101586385
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,815,61.234187620769696
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,816,49.774274926975785
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,817,55.402461359718416
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,818,62.72865131446622
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,819,4.289369719061716
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,820,70.60810709394246
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,821,32.0289412823297
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,822,21.964348945055665
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,823,60.031987076447166
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,824,54.81202834890178
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,825,51.40123691223023
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,826,41.689803843455955
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,827,69.89639338157318
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,828,66.43080919326798
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,829,74.34957653830314
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,830,71.17479702026263
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,831,57.408986769682514
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,832,63.741075292694426
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,833,31.96938823511462
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,834,9.525761291058393
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,835,73.483682032951
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,836,60.99591901017596
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,837,61.94792657082717
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,838,8.458644652826528
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,839,47.08768308684928
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,840,78.2022804163888
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,841,56.1237378297992
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,842,65.42689892020567
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,843,54.419111630365926
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,844,53.420668009509555
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,845,75.77902877740364
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,846,41.39109091246037
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,847,1.0683760683760684
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,848,56.76933233358715
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,849,67.76951696575107
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,850,74.97334749442017
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,851,80.19704733331736
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,852,63.78132302331589
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,853,68.93146910540128
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,854,78.58018821873122
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,855,56.48740210519277
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,856,67.71054732678758
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,857,51.54920831872482
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,858,51.48941239756818
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,859,68.25890025463211
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,860,69.60487360505067
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,861,58.604993214560274
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,862,43.45603501436744
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,863,48.94025825885283
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,864,58.44162142403398
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,865,2.157658671377316
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,866,44.080069315276866
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,867,14.59751226940459
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,868,52.96917732697101
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,869,63.50185501774857
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,870,43.80669368613668
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,871,100.0
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,872,63.00286043861328
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,873,65.45377058541952
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,874,62.05135293169663
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,875,61.93164357311052
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,876,82.28860461034587
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,877,75.21623243473482
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,878,51.18488951145444
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,879,69.67881807724238
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,880,50.94251292513169
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,881,66.15447598097995
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,882,60.758989939310936
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,883,100.0
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,884,85.23274511317989
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,885,66.35870612246792
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,886,76.12522532619165
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,887,70.80211155714203
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,888,68.77296719737888
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,889,63.61770162493448
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,890,57.659822228794944
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,891,71.70178871084835
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,892,69.06005762966949
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,893,64.20642902822016
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,894,56.88678090557081
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,895,75.68002909338244
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,896,67.93393424987308
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,897,63.031291529322374
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,898,56.01530329708718
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,899,72.31773471382546
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,900,49.08888269092991
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,901,80.90121128315252
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,902,66.9234373289504
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,903,54.124322892198904
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,904,37.38160964737805
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,905,79.88614645754666
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,906,61.98975482063076
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,907,69.2160266373324
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,908,42.52783423256213
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,909,55.080446736846824
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,910,60.02199737588859
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,911,72.99777974399004
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,912,5.952380952380952
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,913,62.090329582987366
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,914,81.81550419765273
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,915,62.56285818355477
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,916,55.93245025337603
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,917,48.58528581080541
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,918,65.53259279902967
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,919,88.28408479980536
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,920,76.83956849633378
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,921,62.07935029335387
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,922,75.47845983304252
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,923,61.62004695608259
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,924,61.24848572318824
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,925,43.576380111854405
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,926,67.1470149306133
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,927,56.05024343325204
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,928,48.61964351217538
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,929,66.35854755527726
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,930,71.69021307607494
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,931,49.056091125597185
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,932,70.07235521596269
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,933,68.01676370139099
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,934,53.88801101223506
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,935,62.73305605588985
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,936,72.65348676648549
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,937,18.84554186513339
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,938,42.34448902138801
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,939,100.0
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,940,100.0
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,941,60.827801730221175
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,942,71.49663835667123
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,943,53.36451569913905
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,944,39.861099965915656
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,945,52.580467060251245
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,946,77.91769030348551
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,947,47.78662011424563
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,948,60.36811223768272
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,949,58.74576667722137
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,950,53.69112758040371
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,951,61.69210130594305
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,952,58.57999980261126
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,953,57.36829410686973
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,954,66.71182719128313
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,955,65.85759390557956
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,956,53.95013549127232
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,957,70.64561987848887
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,958,69.05447553569775
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,959,72.2136454772647
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,960,43.036828008894446
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,961,59.83187306226811
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,962,69.26520385399644
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,963,73.45101129488025
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,964,68.96899409139003
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,965,52.943267224979266
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,966,46.11883563831645
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,967,58.98594385776339
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,968,58.425763755661194
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,969,55.410349277005345
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,970,40.584507575222325
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,971,55.44889110498127
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,972,65.08934684109047
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,973,77.6814760680957
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,974,59.89134332414746
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,975,65.02562488849544
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,976,42.677725559281626
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,977,56.386005387298546
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,978,70.18734173214158
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,979,79.04403930473872
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,980,68.08994478076787
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,981,52.32317829573883
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,982,60.13543913610636
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,983,78.86131234958509
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,984,40.129882230248626
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,985,51.57348107286124
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,986,65.44787349521056
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,987,64.47018875604196
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,988,54.805494990309
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,989,59.803034552286206
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,990,62.35828820742818
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,991,73.32881922409099
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,992,61.52082641159452
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,993,81.41619219348017
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,994,71.77741437400482
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,995,55.65541212150209
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,996,56.64999202372654
wmt24pp,es_MX-en,hy-mt2-1.8b,chrf++,997,71.12260420545222
wmt24pp,es_MX-en,translategemma-4b,chrf++,1,42.88760322669488
wmt24pp,es_MX-en,translategemma-4b,chrf++,2,54.986340660516184
wmt24pp,es_MX-en,translategemma-4b,chrf++,3,73.62934033282987
wmt24pp,es_MX-en,translategemma-4b,chrf++,4,73.55226891907482
wmt24pp,es_MX-en,translategemma-4b,chrf++,5,87.87518744139153
wmt24pp,es_MX-en,translategemma-4b,chrf++,6,32.62882072949411
wmt24pp,es_MX-en,translategemma-4b,chrf++,7,52.86247443625795
wmt24pp,es_MX-en,translategemma-4b,chrf++,8,63.987740120299186
wmt24pp,es_MX-en,translategemma-4b,chrf++,9,69.05217647493417
wmt24pp,es_MX-en,translategemma-4b,chrf++,10,63.14011419164862
wmt24pp,es_MX-en,translategemma-4b,chrf++,11,58.93988528427575
wmt24pp,es_MX-en,translategemma-4b,chrf++,12,71.97032952249907
wmt24pp,es_MX-en,translategemma-4b,chrf++,13,83.47307547146082
wmt24pp,es_MX-en,translategemma-4b,chrf++,14,65.92218280911939
wmt24pp,es_MX-en,translategemma-4b,chrf++,15,74.60248665834078
wmt24pp,es_MX-en,translategemma-4b,chrf++,16,78.24189990717872
wmt24pp,es_MX-en,translategemma-4b,chrf++,17,74.29072371094475
wmt24pp,es_MX-en,translategemma-4b,chrf++,18,64.89896645082791
wmt24pp,es_MX-en,translategemma-4b,chrf++,19,100.0
wmt24pp,es_MX-en,translategemma-4b,chrf++,20,33.93523486512723
wmt24pp,es_MX-en,translategemma-4b,chrf++,21,61.456883035285095
wmt24pp,es_MX-en,translategemma-4b,chrf++,22,61.33199565115748
wmt24pp,es_MX-en,translategemma-4b,chrf++,23,61.41332018582628
wmt24pp,es_MX-en,translategemma-4b,chrf++,24,57.217482531911976
wmt24pp,es_MX-en,translategemma-4b,chrf++,25,66.4900872912056
wmt24pp,es_MX-en,translategemma-4b,chrf++,26,29.814059964296455
wmt24pp,es_MX-en,translategemma-4b,chrf++,27,60.60395235027614
wmt24pp,es_MX-en,translategemma-4b,chrf++,28,58.56504138586437
wmt24pp,es_MX-en,translategemma-4b,chrf++,29,79.04771302919713
wmt24pp,es_MX-en,translategemma-4b,chrf++,30,61.859211545384554
wmt24pp,es_MX-en,translategemma-4b,chrf++,31,70.45351002154663
wmt24pp,es_MX-en,translategemma-4b,chrf++,32,70.86462449363914
wmt24pp,es_MX-en,translategemma-4b,chrf++,33,62.72122786246064
wmt24pp,es_MX-en,translategemma-4b,chrf++,34,52.293881333340245
wmt24pp,es_MX-en,translategemma-4b,chrf++,35,59.511417811178426
wmt24pp,es_MX-en,translategemma-4b,chrf++,36,73.60099890666622
wmt24pp,es_MX-en,translategemma-4b,chrf++,37,68.2501395697028
wmt24pp,es_MX-en,translategemma-4b,chrf++,38,69.719531647431
wmt24pp,es_MX-en,translategemma-4b,chrf++,39,41.17510488623524
wmt24pp,es_MX-en,translategemma-4b,chrf++,40,71.27596539519732
wmt24pp,es_MX-en,translategemma-4b,chrf++,41,63.502016999789255
wmt24pp,es_MX-en,translategemma-4b,chrf++,42,63.235439945844405
wmt24pp,es_MX-en,translategemma-4b,chrf++,43,30.191322398392543
wmt24pp,es_MX-en,translategemma-4b,chrf++,44,55.304105155485885
wmt24pp,es_MX-en,translategemma-4b,chrf++,45,73.38260817230497
wmt24pp,es_MX-en,translategemma-4b,chrf++,46,60.952647526584855
wmt24pp,es_MX-en,translategemma-4b,chrf++,47,53.587089709591005
wmt24pp,es_MX-en,translategemma-4b,chrf++,48,73.84240327507646
wmt24pp,es_MX-en,translategemma-4b,chrf++,49,54.719806876640554
wmt24pp,es_MX-en,translategemma-4b,chrf++,50,68.63059133017558
wmt24pp,es_MX-en,translategemma-4b,chrf++,51,65.97461680274554
wmt24pp,es_MX-en,translategemma-4b,chrf++,52,64.78873954901124
wmt24pp,es_MX-en,translategemma-4b,chrf++,53,59.899173492779866
wmt24pp,es_MX-en,translategemma-4b,chrf++,54,60.58850639293202
wmt24pp,es_MX-en,translategemma-4b,chrf++,55,66.98190430433135
wmt24pp,es_MX-en,translategemma-4b,chrf++,56,45.78481580861149
wmt24pp,es_MX-en,translategemma-4b,chrf++,57,32.95610456398289
wmt24pp,es_MX-en,translategemma-4b,chrf++,58,62.97678806950317
wmt24pp,es_MX-en,translategemma-4b,chrf++,59,65.12456447621989
wmt24pp,es_MX-en,translategemma-4b,chrf++,60,62.7323424847464
wmt24pp,es_MX-en,translategemma-4b,chrf++,61,77.18933077035771
wmt24pp,es_MX-en,translategemma-4b,chrf++,62,56.37226192764555
wmt24pp,es_MX-en,translategemma-4b,chrf++,63,70.16558781757189
wmt24pp,es_MX-en,translategemma-4b,chrf++,64,66.00168078684354
wmt24pp,es_MX-en,translategemma-4b,chrf++,65,63.35370300492977
wmt24pp,es_MX-en,translategemma-4b,chrf++,66,62.03561651828831
wmt24pp,es_MX-en,translategemma-4b,chrf++,67,74.13756403605933
wmt24pp,es_MX-en,translategemma-4b,chrf++,68,61.204456423364185
wmt24pp,es_MX-en,translategemma-4b,chrf++,69,59.03330876335997
wmt24pp,es_MX-en,translategemma-4b,chrf++,70,50.55902518700657
wmt24pp,es_MX-en,translategemma-4b,chrf++,71,66.41869023018411
wmt24pp,es_MX-en,translategemma-4b,chrf++,72,69.25524222577909
wmt24pp,es_MX-en,translategemma-4b,chrf++,73,72.91702208881374
wmt24pp,es_MX-en,translategemma-4b,chrf++,74,69.19047751650666
